customer_id,State,account_length,location_code,Phone Number,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,service quality,priority customer level,total data usage,network coverage,total messages usage,Churn
425834,IN,108,415, 358-2046, no, no,0,201.1,101,34.19,170.7,86,14.51,237.4,113,10.68,11.6,3,3.13,3,8,2,3,667,320, False.
425835,IA,79,415, 344-6935, no, yes,17,167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46,1,9,2,27,801,375, False.
425836,MD,119,408, 401-9665, no, no,0,239.1,88,40.65,243.5,79,20.7,230.9,92,10.39,10.9,3,2.94,3,0,1,7,126,136, True.
425837,MN,38,510, 399-5291, no, no,0,175.7,109,29.87,211.8,97,18,137.9,109,6.21,9.2,3,2.48,5,2,1,9,181,250, True.
425838,AR,109,415, 409-6588, no, yes,29,111.2,90,18.9,263.5,98,22.4,224.7,128,10.11,9,6,2.43,6,0,1,7,175,286, True.
425839,MS,78,415, 358-5721, no, no,0,87.7,74,14.91,214.8,58,18.26,201.3,147,9.06,10.8,6,2.92,1,9,3,30,559,175, False.
425840,MN,134,415, 414-7446, no, no,0,244.1,99,41.5,246.9,111,20.99,200,133,9,7.2,2,1.94,0,0,1,32,836,232, False.
425841,WA,47,415, 329-9517, no, yes,27,165,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08,2,6,3,52,373,592, False.
425842,MS,59,408, 415-9553, no, yes,27,127.4,110,21.66,103.3,99,8.78,164.2,73,7.39,9.1,3,2.46,0,0,3,44,555,518, False.
425843,ID,151,415, 413-3177, no, no,0,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,0,0,2,1,483,227, False.
425844,NC,129,415, 347-5113, no, no,0,54.7,131,9.3,256.1,105,21.77,176.6,135,7.95,11.1,4,3,1,4,3,12,595,415, False.
425845,VA,107,510, 330-2662, no, yes,27,283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,14.4,7,3.89,2,9,2,26,443,664, False.
425846,MT,137,408, 330-5824, yes, no,0,258,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94,0,0,1,5,156,240, True.
425847,MI,76,510, 411-1261, no, no,0,90.5,142,15.39,211.7,75,17.99,194.9,76,8.77,9.3,2,2.51,1,9,2,42,253,682, False.
425848,HI,24,415, 329-8788, no, no,0,235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37,0,0,2,8,160,632, False.
425849,NC,169,408, 333-7869, no, no,0,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10,4,2.7,2,6,3,49,161,262, False.
425850,MN,30,408, 399-4800, no, no,0,54,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,1,7,2,52,457,610, False.
425851,WV,70,415, 402-2072, no, no,0,214.8,87,36.52,131,114,11.14,216.9,104,9.76,9.4,3,2.54,3,4,2,25,536,679, False.
425852,SD,52,510, 403-6187, yes, no,0,251.4,118,42.74,196.6,80,16.71,192,53,8.64,11,2,2.97,0,0,1,1,461,133, True.
425853,HI,3,408, 355-2872, no, no,0,139,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65,4,6,3,58,322,326, False.
425854,MS,38,415, 386-2970, no, no,0,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,2,6,1,47,572,256, False.
425855,NY,104,415, 389-6081, no, no,0,264,108,44.88,132.2,75,11.24,177.7,91,8,10.6,8,2.86,3,5,3,36,768,712, False.
425856,LA,27,408, 348-7556, no, no,0,82.6,105,14.04,204,99,17.34,224.2,122,10.09,9.1,4,2.46,1,4,3,35,179,371, False.
425857,KS,166,415, 334-9163, yes, yes,28,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,1,6,3,9,980,516, False.
425858,MA,13,408, 411-4293, no, no,0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2,8,3,47,284,156, False.
425859,AK,52,408, 375-5562, no, no,0,217,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,2,7,1,45,176,493, False.
425860,SD,114,415, 386-3823, no, yes,25,129,77,21.93,290,110,24.65,177.1,110,7.97,11.6,5,3.13,1,9,1,18,331,180, False.
425861,CO,156,408, 364-6445, no, no,0,150.5,106,25.59,152.9,112,13,215.9,86,9.72,3.5,3,0.95,1,5,1,61,287,147, False.
425862,NH,90,415, 383-2251, no, yes,42,193.3,66,32.86,263.3,85,22.38,214.4,97,9.65,11.1,4,3,0,0,1,17,663,409, False.
425863,WV,62,415, 351-3169, no, no,0,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,2,6,3,43,191,700, False.
425864,AZ,82,415, 413-6380, no, yes,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11,6,2.97,2,6,2,33,459,471, False.
425865,ME,52,510, 380-9674, no, no,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,3,7,3,46,822,638, False.
425866,NH,146,510, 345-2319, no, no,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,8,3,7,587,221, False.
425867,RI,120,415, 377-5441, no, yes,23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2,8,3,41,409,257, False.
425868,ID,130,415, 358-3692, no, no,0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94,1,2,1,1,276,123, True.
425869,WI,90,408, 400-5831, no, no,0,61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,1,8,1,21,657,611, False.
425870,NM,147,408, 357-5995, yes, no,0,183.8,113,31.25,164.7,110,14,111,87,5,10.1,4,2.73,1,9,1,50,566,644, False.
425871,WY,159,415, 391-2159, no, no,0,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78,0,0,1,8,157,411, True.
425872,IL,74,510, 398-5954, no, yes,27,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,4,9,1,43,784,638, False.
425873,TX,130,408, 385-6175, no, no,0,252,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,0,0,3,16,889,589, False.
425874,RI,155,408, 334-2961, yes, no,0,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,0,0,2,57,968,428, False.
425875,MI,87,415, 405-4303, no, no,0,198.3,80,33.71,187,89,15.9,133.5,96,6.01,16.6,4,4.48,2,5,3,62,434,463, False.
425876,OR,81,415, 406-4100, no, no,0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54,0,0,1,1,472,335, True.
425877,VA,99,510, 352-4401, no, no,0,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2,6,1,7,119,365, False.
425878,SD,131,510, 347-1473, no, no,0,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75,2,6,3,37,722,306, False.
425879,AL,89,510, 347-2016, no, no,0,129.2,71,21.96,214.1,68,18.2,214.9,100,9.67,10.3,4,2.78,5,2,1,5,410,261, True.
425880,MS,123,415, 388-8948, yes, no,0,125.5,106,21.34,128.9,96,10.96,251.9,129,11.34,6.3,6,1.7,4,0,1,9,197,340, True.
425881,MS,130,510, 402-5509, no, yes,26,257.2,108,43.72,224.3,122,19.07,204,118,9.18,12.6,4,3.4,1,6,1,44,722,385, False.
425882,HI,99,415, 367-2598, no, no,0,124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84,1,6,1,8,476,251, False.
425883,WV,36,408, 370-5001, no, no,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,6,3,35,577,122, False.
425884,WV,87,415, 332-3693, no, no,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,7,2,30,134,120, False.
425885,WV,139,415, 403-9766, no, no,0,271.6,130,46.17,156,131,13.26,136.3,108,6.13,11.6,9,3.13,2,7,3,36,186,240, False.
425886,IN,189,510, 363-2407, no, no,0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,1,6,3,55,221,234, False.
425887,NM,96,415, 395-9214, no, yes,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,6,2,20,461,665, False.
425888,DE,112,408, 351-8894, no, no,0,101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78,2,7,2,57,505,429, False.
425889,NC,75,408, 406-5003, no, no,0,203.3,70,34.56,228.9,97,19.46,222.2,118,10,14.3,3,3.86,1,6,3,62,436,658, False.
425890,NM,178,415, 398-1332, no, yes,35,175.4,88,29.82,190,65,16.15,138.7,94,6.24,10.5,3,2.84,2,9,3,40,281,167, False.
425891,SC,112,415, 363-8033, no, no,0,266,97,45.22,214.6,94,18.24,306.2,100,13.78,14.2,2,3.83,2,0,1,6,412,382, True.
425892,NJ,108,415, 333-1012, no, yes,41,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,0,0,2,5,978,447, False.
425893,AZ,100,510, 391-6260, no, no,0,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14,8,3.78,0,0,2,46,100,206, False.
425894,RI,121,510, 336-1353, no, yes,20,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,0,0,2,5,858,686, False.
425895,SD,116,415, 365-5629, no, no,0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10,6,2.7,1,9,3,67,468,607, False.
425896,NH,161,415, 349-4397, no, no,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,1,9,2,67,229,302, False.
425897,AL,19,415, 380-3910, yes, no,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,0,0,2,50,430,227, False.
425898,WV,104,415, 354-7820, no, no,0,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,1,7,2,46,150,256, False.
425899,ID,119,415, 338-9952, yes, yes,32,173,101,29.41,209.4,93,17.8,231.1,91,10.4,12.2,4,3.29,0,0,2,46,326,650, False.
425900,MD,125,415, 405-1821, no, no,0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8,2,2.16,0,0,1,37,717,392, False.
425901,IN,156,510, 329-8669, no, no,0,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,1,8,3,14,118,172, False.
425902,WY,109,415, 328-8808, no, no,0,137,128,23.29,217,116,18.45,182.1,86,8.19,10,5,2.7,2,8,2,42,947,649, False.
425903,NH,95,510, 409-3018, no, no,0,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21,2,4,3,28,470,561, False.
425904,MN,90,408, 421-5994, no, no,0,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,1,7,2,64,830,549, False.
425905,MA,105,415, 354-4448, no, yes,21,147,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2,9,1,1,862,492, False.
425906,NH,101,510, 352-5081, no, no,0,220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86,1,9,1,66,288,577, False.
425907,MN,95,415, 401-7803, no, no,0,149.2,96,25.36,260.7,116,22.16,201,120,9.05,8.1,2,2.19,1,8,1,5,445,558, False.
425908,IA,123,415, 420-6052, no, no,0,204.4,88,34.75,137.5,111,11.69,226,100,10.17,10,4,2.7,0,0,1,16,624,674, False.
425909,NY,160,408, 352-6084, no, no,0,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,1,8,3,13,743,689, False.
425910,AL,141,510, 388-8583, no, yes,28,308,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2,1,4,2,11,914,560, False.
425911,WV,87,415, 415-3158, no, no,0,58,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,0,0,3,56,281,430, False.
425912,NM,81,415, 402-9304, no, no,0,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,2,9,2,53,945,289, False.
425913,CA,75,415, 341-1916, no, yes,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,5,1,17,721,163, False.
425914,MA,126,408, 381-2745, no, yes,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,0,3,62,486,621, False.
425915,ME,28,415, 402-5014, no, no,0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,3,4,3,32,337,512, False.
425916,FL,153,415, 399-8846, no, no,0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,0,0,3,56,647,211, False.
425917,NH,97,408, 328-9267, no, yes,32,90,87,15.3,276.3,113,23.49,185.2,107,8.33,8.6,6,2.32,2,2,1,1,484,255, True.
425918,IN,115,408, 348-7224, no, no,0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3,2,5,3,22,598,385, False.
425919,WI,95,408, 336-2190, no, no,0,237.3,83,40.34,154,65,13.09,237,105,10.67,11.2,6,3.02,1,5,1,8,709,470, False.
425920,MA,17,415, 376-4705, yes, no,0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,0,1,6,103,323, True.
425921,NH,105,415, 381-4076, no, yes,20,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,1,4,1,19,133,636, False.
425922,TX,121,415, 348-8464, no, no,0,86.1,100,14.64,259.8,113,22.08,148,79,6.66,9.1,9,2.46,2,5,1,53,517,645, False.
425923,NC,125,408, 412-7020, no, no,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,7,2,31,110,581, False.
425924,CT,124,415, 386-8432, no, no,0,151,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,2,7,1,8,317,566, False.
425925,NJ,35,408, 337-1802, no, no,0,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,2,6,1,35,650,312, False.
425926,WY,134,510, 366-1084, no, no,0,296,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,0,1,1,424,143, True.
425927,LA,123,510, 352-4182, no, yes,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,7,2,69,299,327, False.
425928,NV,124,415, 368-5628, no, no,0,234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81,3,7,2,65,535,242, False.
425929,WV,133,510, 333-8996, no, no,0,176.8,92,30.06,187.5,97,15.94,196.8,88,8.86,6.5,3,1.76,2,9,2,49,771,444, False.
425930,AR,185,415, 353-2557, no, yes,19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,0,0,1,63,464,703, False.
425931,SC,1,415, 356-8621, no, yes,26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10,2,2.7,1,7,1,22,407,312, False.
425932,KS,107,415, 354-6942, no, no,0,260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65,1,9,2,44,411,227, False.
425933,NY,91,415, 377-9829, no, yes,20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,1,7,1,58,674,218, False.
425934,MI,178,408, 348-4660, yes, no,0,124.5,134,21.17,141.2,78,12,268.2,113,12.07,11.4,2,3.08,2,2,1,2,259,414, True.
425935,MA,123,415, 410-5199, no, no,0,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65,1,9,2,62,351,658, False.
425936,UT,170,415, 397-6542, no, no,0,285.7,44,48.57,167.5,144,14.24,260,97,11.7,8.7,4,2.35,1,0,1,6,228,168, True.
425937,HI,135,415, 333-4492, no, no,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,5,3,68,375,577, False.
425938,PA,85,408, 405-9573, no, no,0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,1,6,3,33,858,481, False.
425939,OR,134,415, 359-7255, no, yes,50,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3,2,9,1,15,679,255, False.
425940,TN,148,415, 419-5501, no, yes,36,77.6,141,13.19,207,60,17.6,255.7,115,11.51,10.9,2,2.94,1,7,3,35,117,168, False.
425941,CT,93,415, 404-4809, no, no,0,271.1,101,46.09,237.4,133,20.18,145.4,103,6.54,8.4,6,2.27,1,0,1,5,100,261, True.
425942,AZ,138,415, 344-6334, no, no,0,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,0,0,3,52,963,394, False.
425943,OR,159,510, 400-1899, no, no,0,114.8,98,19.52,192.6,101,16.37,259,108,11.66,12.2,5,3.29,0,0,3,57,195,457, False.
425944,DE,103,415, 346-5053, no, yes,34,138.8,80,23.6,142,108,12.07,183.8,77,8.27,11.8,7,3.19,1,5,1,31,769,149, False.
425945,MA,150,408, 398-2148, no, yes,27,209.8,112,35.67,155,80,13.18,251.5,111,11.32,7.2,6,1.94,0,0,2,60,986,614, False.
425946,CT,37,408, 347-7675, no, no,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,9,1,30,882,235, False.
425947,AR,33,415, 411-8956, yes, no,0,164,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,0,1,48,293,443, False.
425948,SD,55,415, 390-3761, no, no,0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,1,6,1,36,843,348, False.
425949,CT,134,408, 377-3876, no, yes,32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,0,0,2,17,647,369, False.
425950,CT,107,408, 345-2476, no, no,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,6,3,39,349,501, False.
425951,MA,80,408, 337-7879, no, yes,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,5,3,56,948,124, False.
425952,MS,78,408, 361-7283, no, no,0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13,1,0,1,4,238,342, True.
425953,MT,85,408, 372-4868, no, yes,17,89.8,88,15.27,233.2,75,19.82,165.7,116,7.46,9.3,7,2.51,4,2,1,9,215,331, True.
425954,AK,61,415, 346-8863, no, yes,15,252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10,3,2.7,2,6,1,20,348,263, False.
425955,DE,97,415, 390-5267, no, yes,32,183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81,5,4,1,38,548,554, False.
425956,OH,136,408, 392-1547, yes, no,0,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2,5,3,43,150,480, False.
425957,MN,135,408, 340-8177, no, no,0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,6,2,66,172,363, False.
425958,CA,87,415, 383-4802, no, yes,19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0,0,0,1,5,1,57,638,320, False.
425959,OH,165,510, 378-8567, no, no,0,209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,0,0,1,28,187,687, False.
425960,NV,148,415, 406-7844, no, no,0,279.3,104,47.48,201.6,87,17.14,280.8,99,12.64,7.9,2,2.13,2,0,1,6,398,130, True.
425961,SC,99,415, 402-9173, no, no,0,174.1,102,29.6,99.1,118,8.42,211.6,126,9.52,7.7,2,2.08,2,9,1,26,109,530, False.
425962,WV,123,415, 352-3440, no, no,0,175.7,78,29.87,184.6,96,15.69,156.9,92,7.06,9.1,2,2.46,2,8,2,66,573,690, False.
425963,NM,127,415, 363-1413, yes, no,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13,3,3.51,1,6,1,40,499,636, False.
425964,WY,151,415, 394-8861, no, no,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,0,3,65,928,623, False.
425965,CA,185,408, 358-4036, no, no,0,139.6,92,23.73,250.2,115,21.27,158.1,79,7.11,10.8,4,2.92,1,6,3,14,313,463, False.
425966,KS,65,415, 392-4680, no, yes,34,208.8,119,35.5,142.1,106,12.08,214.6,87,9.66,12.5,4,3.38,4,6,1,23,290,142, False.
425967,WY,58,510, 354-2762, no, no,0,210.1,126,35.72,248.9,108,21.16,158.6,88,7.14,14.4,2,3.89,4,6,3,26,703,532, False.
425968,OK,104,415, 371-5811, no, no,0,113.6,87,19.31,158.6,98,13.48,187.7,87,8.45,10.5,6,2.84,2,6,3,8,399,273, False.
425969,UT,44,415, 387-2014, no, no,0,202.6,89,34.44,163,96,13.86,268.1,151,12.06,8.3,3,2.24,0,0,3,43,493,609, False.
425970,MA,58,408, 411-6598, no, no,0,174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,0,0,0,4,6,1,54,390,504, False.
425971,UT,108,415, 355-9356, no, no,0,210.6,117,35.8,164.2,103,13.96,201.4,68,9.06,9.4,5,2.54,0,0,1,31,408,209, False.
425972,MN,132,510, 406-4720, no, no,0,121.5,88,20.66,253,124,21.51,195.7,120,8.81,10.7,4,2.89,1,5,2,17,826,249, False.
425973,NE,80,415, 356-7239, no, no,0,127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2,9,3,45,518,509, False.
425974,OH,162,415, 328-8747, no, no,0,135.2,98,22.98,242,107,20.57,246.9,96,11.11,10.2,2,2.75,2,5,2,36,804,314, False.
425975,KY,110,510, 388-9464, no, no,0,99.4,62,16.9,275,86,23.38,212.1,94,9.54,16.7,3,4.51,2,6,1,46,925,129, False.
425976,WA,96,415, 406-2866, no, no,0,276.9,105,47.07,246.9,94,20.99,254.4,107,11.45,10.3,3,2.78,1,0,1,9,457,360, True.
425977,NY,168,408, 333-5729, no, no,0,163.4,134,27.78,240.1,87,20.41,164,147,7.38,11.6,2,3.13,2,2,1,6,302,381, True.
425978,IN,72,510, 391-1499, no, no,0,287.4,116,48.86,235.3,126,20,292.1,114,13.14,5,3,1.35,4,0,1,5,449,221, True.
425979,CO,125,408, 386-8690, no, yes,23,120.5,104,20.49,227.8,115,19.36,158.5,100,7.13,10.2,3,2.75,1,5,1,63,795,336, False.
425980,DC,170,510, 391-2231, no, no,0,184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,9.8,3,2.65,2,6,1,30,102,616, False.
425981,AK,71,510, 332-2275, no, no,0,185,84,31.45,232.5,129,19.76,191.1,82,8.6,14.9,4,4.02,3,8,1,1,482,669, False.
425982,SC,124,415, 340-4028, no, no,0,160.9,109,27.35,144.2,152,12.26,120.4,97,5.42,12.9,12,3.48,1,9,1,24,209,328, False.
425983,KS,68,415, 363-3486, no, no,0,207.6,68,35.29,251.6,123,21.39,191.6,100,8.62,10.9,6,2.94,2,9,2,13,527,229, False.
425984,UT,97,415, 418-3181, no, no,0,209.2,134,35.56,0,0,0,175.4,94,7.89,11.8,6,3.19,1,7,3,44,191,618, False.
425985,IL,98,510, 351-3316, yes, no,0,158.4,71,26.93,306.6,66,26.06,144.2,93,6.49,2.1,4,0.57,1,5,2,7,965,439, False.
425986,DC,24,408, 369-3626, no, no,0,149,73,25.33,131,81,11.14,238.6,69,10.74,8.6,3,2.32,2,2,1,7,167,224, True.
425987,DC,136,510, 353-2763, no, no,0,204.5,63,34.77,208.8,95,17.75,224,119,10.08,9.8,2,2.65,0,0,3,6,543,188, False.
425988,OK,44,408, 358-7165, no, no,0,288.8,86,49.1,175.9,87,14.95,215.4,106,9.69,9.5,2,2.57,0,0,1,4,311,266, True.
425989,KY,96,415, 353-3223, no, yes,40,108.6,90,18.46,206.4,154,17.54,126.3,118,5.68,13.4,4,3.62,0,0,1,54,766,211, False.
425990,NE,31,415, 338-9044, no, no,0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7,5,1.89,1,4,1,64,430,248, False.
425991,AL,72,415, 341-7296, no, no,0,166.5,102,28.31,261,103,22.19,262.7,85,11.82,13.3,5,3.59,0,0,3,6,966,709, False.
425992,HI,24,415, 398-4431, no, no,0,156.2,104,26.55,90,101,7.65,205.1,116,9.23,7.3,5,1.97,1,8,3,36,241,386, False.
425993,SC,112,415, 408-5601, no, yes,31,225.2,89,38.28,256.8,117,21.83,249.7,87,11.24,11.5,1,3.11,4,4,1,68,835,662, False.
425994,GA,117,415, 328-5188, yes, no,0,287.4,118,48.86,259.6,84,22.07,153.2,86,6.89,10,3,2.7,1,2,1,2,442,340, True.
425995,KS,137,415, 329-4474, no, yes,19,175.3,96,29.8,241.3,146,20.51,211.4,109,9.51,7.8,2,2.11,0,0,1,29,479,169, False.
425996,PA,136,408, 357-4573, no, no,0,102.1,75,17.36,219.5,97,18.66,73.7,92,3.32,9.8,5,2.65,0,0,1,29,977,598, False.
425997,UT,95,415, 341-7112, no, no,0,157.9,103,26.84,259.6,90,22.07,230,117,10.35,14,2,3.78,0,0,3,12,653,607, False.
425998,OR,82,415, 400-3147, no, yes,19,146.5,73,24.91,246.4,65,20.94,199,114,8.96,4.1,4,1.11,1,5,1,14,794,337, False.
425999,ND,145,415, 378-1936, no, no,0,245.8,116,41.79,286.7,91,24.37,240.7,115,10.83,9,13,2.43,1,2,1,5,368,180, True.
426000,KY,56,415, 347-1640, yes, no,0,177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,10.5,5,2.84,1,8,2,52,198,164, False.
426001,MN,155,408, 374-9531, yes, no,0,250.8,146,42.64,152.5,105,12.96,148.1,104,6.66,10,5,2.7,2,4,2,32,701,536, False.
426002,OH,133,408, 380-4374, no, no,0,117.8,100,20.03,199.2,105,16.93,244.1,119,10.98,11.8,4,3.19,0,0,1,7,323,394, True.
426003,TX,53,415, 380-9409, no, no,0,119.7,113,20.35,189.7,84,16.12,256.2,108,11.53,12.9,7,3.48,2,4,1,52,135,443, False.
426004,WY,123,415, 387-1116, no, no,0,242.2,87,41.17,226.1,101,19.22,268.6,121,12.09,8.2,3,2.21,5,2,1,8,295,211, True.
426005,GA,136,415, 400-7509, no, no,0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,7,8,3,45,588,619, False.
426006,TX,57,415, 403-6225, no, no,0,161,113,27.37,208,134,17.68,208.1,81,9.36,8.4,4,2.27,3,4,1,47,601,289, False.
426007,WV,62,408, 382-8274, no, no,0,128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,10.3,5,2.78,1,9,1,53,410,668, False.
426008,NM,112,415, 354-5764, no, no,0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,6,2,59,643,693, False.
426009,MI,55,415, 387-6912, no, yes,20,207.7,91,35.31,199.7,113,16.97,216.5,110,9.74,7.3,1,1.97,1,8,2,41,697,475, False.
426010,NC,95,408, 384-3413, no, no,0,128.6,115,21.86,216.2,88,18.38,255.3,96,11.49,6.3,2,1.7,6,2,1,3,376,394, True.
426011,NY,125,415, 367-3950, no, no,0,233.3,65,39.66,209.8,93,17.83,210.6,109,9.48,9.1,4,2.46,1,9,3,25,866,630, False.
426012,TX,1,415, 396-4254, no, no,0,182.1,106,30.96,134.9,106,11.47,152.3,75,6.85,10,3,2.7,5,0,1,1,219,373, True.
426013,KY,98,415, 333-3010, no, yes,36,168,81,28.56,163.2,125,13.87,172.7,120,7.77,8,2,2.16,6,0,1,7,321,354, True.
426014,SD,105,415, 393-1891, no, no,0,251.6,88,42.77,175.1,103,14.88,184.4,112,8.3,5.4,5,1.46,1,5,3,37,588,229, False.
